song_title,artist,album,duration,popularity,stream,composer,producer,collaboration,collaboration_na,genre_Country,genre_Electronic,genre_Folk,genre_Hip-Hop,genre_Jazz,genre_Pop,genre_R&B,genre_Reggae,language_French,language_German,language_Italian,language_Japanese,language_Korean,language_Spanish,explicit_content_Yes,label_Def Jam,label_Indie,label_Sony Music,label_Universal Music,label_Warner Music,release_year,release_month,release_day,release_date_ordinal,release_age_years
953,3182,2405,0.8272634143709986,0.98989898989899,0.485180452439513,6076,5258,2021,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.7000000000000028,0.1818181818181818,0.0333333333333333,0.6800839722526462,0.3
6690,675,383,0.5011988952717151,0.6464646464646465,0.6614864368182026,2079,4151,2021,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.4333333333333371,0.3636363636363636,0.4333333333333333,0.4200438116100713,0.5666666666666667
4667,925,3144,0.5124424993785869,0.7070707070707072,0.0279751936879713,6051,5559,2021,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2333333333333342,0.6363636363636364,0.4666666666666667,0.2285505658999653,0.7666666666666666
4025,2336,4441,0.2707050110808421,0.0303030303030303,0.9598725153445036,4637,2197,2021,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3999999999999915,0.2727272727272727,0.8,0.3849945235487411,0.6
769,3621,852,0.7541799876763317,0.1414141414141414,0.2360177170338497,73,1072,2021,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5999999999999943,0.1818181818181818,0.8333333333333334,0.5823293172690711,0.4
6446,5361,3591,0.4112500624167402,0.4343434343434343,0.0026612200277409,2406,3844,1397,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,0.1,0.5053851770719149,0.5
268,6267,472,0.5011988952717151,0.202020202020202,0.0248461623614386,791,3978,998,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1666666666666572,0.7272727272727273,0.1666666666666666,0.1638371668492197,0.8333333333333334
755,560,3958,0.6136349363404335,0.6363636363636365,0.0069181538081009,3086,1319,1769,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8999999999999915,0.3636363636363636,0.6333333333333333,0.8873676524278977,0.1
5283,3384,1809,0.6136349363404335,0.4242424242424242,0.6838577674805301,419,4817,2021,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2333333333333342,0.7272727272727273,0.4,0.2311975173420961,0.7666666666666666
1398,2770,4312,0.6305003425007413,0.3232323232323232,0.0564855561398515,2814,62,2021,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5666666666666629,0.5454545454545454,0.0333333333333333,0.557867834976264,0.4333333333333333
1253,788,3802,0.4449808747373559,0.97979797979798,0.3407792506519015,923,82,2021,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8181818181818182,0.3333333333333333,0.0003650967506416,1.0
424,660,193,0.5405515096457666,0.1717171717171717,0.7373828459981389,3128,1127,2021,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2999999999999971,0.0,0.1,0.2748265790434487,0.7
2945,2885,2338,0.5011988952717151,0.2121212121212121,0.7034644212897962,6326,5137,2021,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7000000000000028,0.7272727272727273,0.4666666666666667,0.6980649872216134,0.3
4640,3782,4497,0.8553724246381781,0.5555555555555557,0.1025697052988869,5486,5779,700,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5333333333333314,0.6363636363636364,0.9666666666666668,0.5299379335523895,0.4666666666666667
1714,2182,3165,0.6642311548213568,0.6767676767676769,0.3563256916885979,297,2173,2021,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.9333333333333372,0.3636363636363636,0.7666666666666667,0.9210478276743288,0.0666666666666666
4611,2383,2632,0.647365748661049,0.6464646464646465,0.3547825215600153,899,4807,2021,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9333333333333372,0.7272727272727273,0.6,0.9318181818181728,0.0666666666666666
693,654,2637,0.366275645989253,0.5151515151515152,0.7295987176514999,3056,4390,1117,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.1666666666666572,0.0,0.7,0.1431179262504542,0.8333333333333334
2870,4033,4305,0.2988140213480218,0.8888888888888891,0.085841717899034,4799,1685,2021,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7999999999999972,0.4545454545454545,0.3333333333333333,0.7893391748813343,0.2
942,6037,1161,0.7260709774091519,0.6060606060606062,0.084290695734497,348,4623,903,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333286,0.4545454545454545,0.6,0.3233844468784212,0.6666666666666666
5039,5572,3668,0.7148273733022802,0.2929292929292929,0.5956140267609988,2228,4673,2021,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.1818181818181818,0.5,0.481380065717417,0.5
5616,856,1322,0.7879107999969471,0.97979797979798,0.3509051161875762,3608,6201,2021,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.1818181818181818,0.4666666666666667,0.4812887915297494,0.5
3480,5348,4034,0.3775192500961247,0.2626262626262626,0.7963389627296461,2639,960,2021,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7666666666666657,0.2727272727272727,0.9,0.752008032128515,0.2333333333333333
4459,547,2555,0.4843334891114071,0.5050505050505052,0.2431705716975354,3175,2194,2021,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2999999999999971,0.5454545454545454,0.5333333333333333,0.2925337714494276,0.7
6043,2882,3076,0.7373145815160237,0.6666666666666667,0.9605118411152828,1678,2225,2021,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7333333333333343,0.0909090909090909,0.4666666666666667,0.7120299379335506,0.2666666666666666
793,2659,2604,0.9284558513328453,0.7070707070707072,0.3998744534470342,6538,5636,459,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333286,0.4545454545454545,0.7666666666666667,0.3238408178167162,0.6666666666666666
288,340,863,0.068320137157149,0.4646464646464647,0.4960884307692141,4712,5333,2021,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2333333333333342,0.0,0.5333333333333333,0.2093829864914198,0.7666666666666666
169,2880,4268,0.6754747589282287,0.2626262626262626,0.2635081050165497,2112,18,2021,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.2727272727272727,0.1333333333333333,0.9832968236582644,0.0
3296,594,1529,0.1638907720655597,0.3333333333333333,0.6350803899943216,3867,3215,2021,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4333333333333371,0.0,0.3333333333333333,0.4088170865279323,0.5666666666666667
5423,114,3712,0.7822889979435111,0.7575757575757577,0.6625076015960178,3724,1171,257,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7333333333333343,0.5454545454545454,0.3666666666666667,0.7255385177071929,0.2666666666666666
5190,124,2210,0.2650832090274063,0.2828282828282828,0.4344813766761583,3146,3839,2021,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333286,0.6363636363636364,0.3333333333333333,0.8282219788243879,0.1666666666666666
1857,148,4017,0.6080131342869975,0.2222222222222222,0.7518439456166589,1156,2264,75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0999999999999943,0.0,0.5666666666666667,0.0761226725082053,0.9
2399,771,1855,0.3044358234014578,0.7272727272727274,0.6836988362712567,4387,3244,2021,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333286,0.1818181818181818,0.3666666666666667,0.3143483023001039,0.6666666666666666
1050,5804,3671,0.4337372706304839,0.0909090909090909,0.6788794866620966,2768,2657,387,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5666666666666629,1.0,0.9666666666666668,0.5743884629426788,0.4333333333333333
2385,4277,379,0.9959174759740762,0.1212121212121212,0.857194732022066,6591,1357,2021,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3999999999999915,0.0,0.9666666666666668,0.3772362175976553,0.6
5024,5094,1856,0.647365748661049,0.4646464646464647,0.0810672999402015,6508,128,2021,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2000000000000028,0.0,0.8666666666666667,0.1768893756845528,0.8
6041,439,1555,0.7148273733022802,0.7070707070707072,0.8263204966415741,2673,1899,2021,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.9666666666666686,0.1818181818181818,0.7666666666666667,0.9487951807228824,0.0333333333333333
1077,44,707,0.720449175355716,0.1313131313131313,0.1165918410984784,425,318,2021,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1333333333333257,0.9090909090909092,0.8333333333333334,0.137915297553846,0.8666666666666667
5351,1857,989,0.5686605199129461,0.2929292929292929,0.669777806687496,5435,1934,2021,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2999999999999971,0.0909090909090909,0.2,0.2779299014238745,0.7
6594,5959,3746,1.0,0.7474747474747476,0.2767924195064538,6110,2541,2021,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.1333333333333257,0.4545454545454545,0.0333333333333333,0.1217597663380729,0.8666666666666667
624,5460,3268,0.7485581856228957,0.0,0.2547416719681246,3218,6193,2021,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.9090909090909092,0.0,0.5023731288791566,0.5
5197,5070,3708,0.1020509494777645,0.3232323232323232,0.9862829232991822,366,4415,220,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.8999999999999915,0.0909090909090909,0.4666666666666667,0.8787878787878753,0.1
1826,1686,504,1.0,0.6262626262626264,0.608272839064441,2819,1311,1481,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1666666666666572,1.0,0.1333333333333333,0.1720518437385862,0.8333333333333334
5237,2668,3841,0.658609352767921,0.7676767676767677,0.0453175203798592,4742,1504,2021,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6666666666666572,0.8181818181818182,0.1333333333333333,0.6665753924790039,0.3333333333333333
5258,3361,39,0.1919997823327394,0.202020202020202,0.7928705233980119,2154,1663,1743,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0999999999999943,0.4545454545454545,0.0333333333333333,0.0884446878422693,0.9
2798,5411,2548,1.0,0.3434343434343435,0.8358645013065438,4667,2491,2021,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5666666666666629,0.6363636363636364,0.5,0.5619751734209473,0.4333333333333333
1988,3891,1544,0.7429363835694597,0.0101010101010101,0.4338084521935693,5052,3003,2021,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0909090909090909,0.4,0.9785505658999654,0.0
961,1448,4360,0.7710453938366394,0.4545454545454546,0.5482244391148181,3917,162,2021,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2000000000000028,0.2727272727272727,0.8666666666666667,0.1851953267615869,0.8
623,4502,1809,0.5124424993785869,0.2525252525252525,0.8479559665025544,1268,2179,2021,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6333333333333258,0.0909090909090909,0.6666666666666666,0.6126323475721023,0.3666666666666666
397,1900,949,0.8216416123175626,0.2828282828282828,0.2062954603499141,699,2276,2021,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6333333333333258,0.1818181818181818,0.7666666666666667,0.6154618473895539,0.3666666666666666
1181,4651,2888,0.3325448336686373,0.6161616161616162,0.0494760686498402,2687,3942,2021,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.86666666666666,0.1818181818181818,0.0,0.8467506389193176,0.1333333333333333
6059,824,2343,0.4899552911648431,0.0505050505050505,0.7295964470627588,6073,5788,2021,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5999999999999943,1.0,0.0333333333333333,0.6052391383716724,0.4
4078,3830,420,0.3325448336686373,0.6464646464646465,0.0274174490703694,5416,4623,2021,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6666666666666572,1.0,0.3,0.6725994888645488,0.3333333333333333
3131,1176,1150,0.4843334891114071,0.1818181818181818,0.3047238618501391,2972,340,1553,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6333333333333258,0.5454545454545454,0.9333333333333332,0.6270536692223487,0.3666666666666666
2519,5073,865,0.2482178028670986,0.0707070707070707,0.5586860917167212,2239,32,2041,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8999999999999915,0.8181818181818182,0.3333333333333333,0.9005111354508983,0.1
4100,2662,2375,0.7035837691954082,0.8989898989898991,0.4200658288687673,1695,3293,2021,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333286,0.7272727272727273,0.4333333333333333,0.3313253012048136,0.6666666666666666
2085,6134,1131,0.4056282603633044,0.8282828282828284,0.0577413217473158,2942,5015,2021,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8333333333333286,0.5454545454545454,0.2,0.8250273822562946,0.1666666666666666
5743,3459,3396,0.5180643014320229,0.7777777777777779,0.0616735713403128,4744,5083,2021,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.36666666666666,0.0909090909090909,0.2333333333333333,0.3447426067908026,0.6333333333333333
3238,4132,333,0.4843334891114071,0.9090909090909092,0.5210286275128277,5268,4843,2021,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.1333333333333257,0.3636363636363636,0.2333333333333333,0.1194779116465838,0.8666666666666667
4265,6249,3813,0.1245381576915082,0.0909090909090909,0.188915583921755,5452,1745,2021,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2333333333333342,0.2727272727272727,0.2,0.2166849215041963,0.7666666666666666
95,5359,3252,0.5068206973251509,0.0101010101010101,0.0667010349113421,4140,3677,2021,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0666666666666628,1.0,0.3,0.0725629791894846,0.9333333333333332
2920,1074,1882,0.4337372706304839,0.1616161616161616,0.6393949987292205,1915,6135,2021,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2666666666666657,0.2727272727272727,0.4333333333333333,0.2506389193136158,0.7333333333333333
5094,3712,601,0.4674680829510994,0.9696969696969698,0.0645016946444043,2173,559,19,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1333333333333257,0.2727272727272727,0.3666666666666667,0.1171047827674272,0.8666666666666667
3447,4840,2985,0.355032041882381,0.393939393939394,0.6131949453173713,6436,1865,1082,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.2000000000000028,0.3636363636363636,0.9,0.1880248265790385,0.8
2680,2519,125,1.0,0.595959595959596,0.5704979844223809,100,2273,2021,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.9666666666666686,0.0909090909090909,0.7333333333333333,0.9461482292807516,0.0333333333333333
5279,1815,4139,0.9115904451725376,0.595959595959596,0.6935021781797802,1925,269,2021,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.36666666666666,0.4545454545454545,0.9666666666666668,0.3577035414384824,0.6333333333333333
3254,5819,1984,1.0,0.4444444444444445,0.0082794367751614,1905,2266,200,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8999999999999915,0.0909090909090909,0.0333333333333333,0.877601314348297,0.1
3598,1522,4225,0.0,0.5252525252525253,0.3944997398375424,4602,4783,1028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7333333333333343,0.3636363636363636,0.4333333333333333,0.7201533406352638,0.2666666666666666
