song_title,artist,album,duration,popularity,stream,composer,producer,collaboration,collaboration_na,genre_Country,genre_Electronic,genre_Folk,genre_Hip-Hop,genre_Jazz,genre_Pop,genre_R&B,genre_Reggae,language_French,language_German,language_Italian,language_Japanese,language_Korean,language_Spanish,explicit_content_Yes,label_Def Jam,label_Indie,label_Sony Music,label_Universal Music,label_Warner Music,release_year,release_month,release_day,release_date_ordinal,release_age_years
1359,748,2490,0.24259600081366262,0.9494949494949496,0.6108784146641383,3099,2664,1171,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8333333333333286,0.4545454545454545,0.5666666666666667,0.8232931726907537,0.16666666666666666
445,5596,1582,0.2819486151877141,0.38383838383838387,0.06375599129098185,1399,3053,1268,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.8999999999999915,0.4545454545454545,0.3666666666666667,0.889466958744066,0.1
4213,2388,1671,0.5349297075923306,0.7575757575757577,0.013097946166461502,575,1052,2021,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.9333333333333333,0.4771814530850662,0.5
3847,5695,1258,0.945321257493153,0.7373737373737375,0.9094923122616463,5505,584,2021,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.46666666666666856,0.8181818181818182,0.6,0.4678714859437747,0.5333333333333333
3283,464,4083,0.25383960492053437,0.38383838383838387,0.09802423670433508,5116,4722,2021,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8333333333333286,0.09090909090909091,0.8,0.8129791894852048,0.16666666666666666
1479,1971,4145,0.48995529116484315,0.29292929292929293,0.8657910209538231,3351,2806,2021,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333332575,0.9090909090909091,0.4,0.1367287331142677,0.8666666666666667
39,6532,1367,0.24259600081366262,0.43434343434343436,0.296629303011978,4235,5120,525,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4333333333333371,0.1818181818181818,0.5,0.41465863453815643,0.5666666666666667
2902,2450,2971,0.0,0.7676767676767677,0.5077644682489723,2941,424,2021,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.2666666666666657,0.6363636363636364,0.4666666666666667,0.261865644395769,0.7333333333333333
3877,5062,2645,0.40562826036330446,0.42424242424242425,0.19538183055484457,2184,2949,988,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9666666666666686,0.9090909090909091,0.26666666666666666,0.9697882438846221,0.03333333333333333
2533,6497,4242,0.5911477281266898,0.030303030303030304,0.6355377985957978,2402,3574,2021,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.06666666666666288,0.5454545454545454,0.6333333333333333,0.05951077035413732,0.9333333333333333
841,5725,1517,0.0,0.1717171717171717,0.26529477828306103,5296,5907,1647,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3999999999999915,0.6363636363636364,0.43333333333333335,0.39512595837896924,0.6
3868,6148,2975,0.5011988952717151,0.41414141414141414,0.1151120774105518,265,4509,2021,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.03333333333333144,0.6363636363636364,0.2,0.02774735304855369,0.9666666666666667
2456,6455,1051,0.5686605199129461,0.37373737373737376,0.3578551082510184,3646,4893,2021,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8999999999999915,0.5454545454545454,0.26666666666666666,0.891931361810876,0.1
6233,4371,3473,0.46746808295109943,0.8585858585858587,0.2305890794424086,6079,4081,1277,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8333333333333286,0.1818181818181818,0.5666666666666667,0.8148959474260664,0.16666666666666666
5817,1512,1711,0.5686605199129461,0.030303030303030304,0.19206421032909624,1396,1942,2021,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3999999999999915,0.36363636363636365,0.3333333333333333,0.38645491055129355,0.6
301,4364,886,0.652987550714485,0.08080808080808081,0.6047445742206496,2930,3534,2021,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.4545454545454545,0.8,0.49059875867104097,0.5
4102,6280,1725,0.9734302677603325,0.060606060606060615,0.5489618303129818,3833,4189,2021,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.86666666666666,0.0,0.26666666666666666,0.8420043811610043,0.13333333333333333
2661,990,4238,0.9999999999999999,0.393939393939394,0.716331617625134,5470,491,2021,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7000000000000028,0.9999999999999999,0.6,0.7067360350492891,0.3
1663,2102,2144,0.658609352767921,0.22222222222222224,0.2162326169552503,6381,2350,1186,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03333333333333144,0.09090909090909091,0.23333333333333334,0.011317999269806478,0.9666666666666667
611,4217,2296,0.8328852164244346,0.4444444444444445,0.1736290102660719,843,808,1294,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.13333333333332575,0.1818181818181818,0.6333333333333333,0.11500547645125891,0.8666666666666667
1677,145,4038,0.5517951137526383,0.19191919191919193,0.7577245804064535,3532,3195,2021,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.13333333333332575,0.6363636363636364,0.4666666666666667,0.1285140562249012,0.8666666666666667
6416,6437,563,0.5124424993785869,0.11111111111111112,0.035724022881893046,3016,2467,2021,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7000000000000028,0.36363636363636365,0.9333333333333333,0.688116100766706,0.3
811,2507,1256,0.5011988952717151,0.7373737373737375,0.921998985116851,587,6419,2021,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.2666666666666657,0.0,0.3666666666666667,0.24224169404891427,0.7333333333333333
4370,2215,4111,0.5180643014320229,0.7272727272727274,0.1838412682024322,4385,632,57,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.8181818181818182,0.06666666666666668,0.9998174516246792,0.0
793,2659,2604,0.9284558513328453,0.7070707070707072,0.39987445344703426,6538,5636,459,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333286,0.4545454545454545,0.7666666666666667,0.32384081781671625,0.6666666666666666
3555,5289,1704,0.5011988952717151,0.47474747474747475,0.8602608570376212,2985,6532,1754,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.7333333333333343,0.5454545454545454,0.7,0.7264512595837829,0.26666666666666666
4531,1097,89,0.04583292894340529,0.5757575757575758,0.920653526252822,2633,5925,441,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.86666666666666,0.2727272727272727,0.5666666666666667,0.851131799926975,0.13333333333333333
1420,2918,1218,0.5011988952717151,0.38383838383838387,0.9421157511931268,352,1455,2021,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8999999999999915,0.2727272727272727,0.16666666666666669,0.8833515881708678,0.1
6230,2547,191,0.5011988952717151,0.5656565656565657,0.11747681056221068,3338,1229,2021,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.20000000000000284,0.4545454545454545,0.6333333333333333,0.190124132895221,0.8
437,1998,3618,0.40562826036330446,0.22222222222222224,0.13798960932580207,4248,6399,2021,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8333333333333286,0.4545454545454545,0.13333333333333333,0.8221066082511896,0.16666666666666666
1683,6625,3152,0.5068206973251509,0.8585858585858587,0.9247475477916669,5291,3381,1739,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5666666666666629,0.6363636363636364,0.43333333333333335,0.5617926250456406,0.43333333333333335
3833,2687,2828,0.8385070184778703,0.5353535353535355,0.9734641095089546,4856,1607,2021,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.09999999999999432,0.6363636363636364,0.03333333333333333,0.09401241328951926,0.9
1067,2442,83,0.9999999999999999,0.7777777777777779,0.4954951769444299,5433,6377,2021,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7666666666666657,0.1818181818181818,0.3,0.74753559693319,0.23333333333333334
2897,3291,3007,0.1919997823327394,0.7474747474747476,0.6605654980279837,4260,190,2021,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333286,0.9999999999999999,0.5333333333333333,0.339905074844836,0.6666666666666666
3996,2054,788,0.5011988952717151,0.11111111111111112,0.300819949604733,1658,2849,2021,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5333333333333314,0.5454545454545454,0.2,0.5250091274187696,0.4666666666666667
4223,1518,267,0.25383960492053437,0.30303030303030304,0.1344455103763855,5196,411,1454,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.8333333333333286,0.9090909090909091,0.9333333333333333,0.8382621394669627,0.16666666666666666
5590,76,3275,0.1020509494777645,0.16161616161616163,0.6373017059593382,4962,800,2021,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.6666666666666572,0.6363636363636364,0.26666666666666666,0.6613727637823956,0.3333333333333333
838,1892,3111,0.31567942750832956,0.47474747474747475,0.4894128498578396,2028,5706,991,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.7666666666666657,0.9090909090909091,0.16666666666666669,0.769532676159173,0.23333333333333334
2134,411,876,0.3044358234014578,0.7474747474747476,0.6453176144042388,6377,5961,2021,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5666666666666629,0.6363636363636364,0.3,0.561427528294999,0.43333333333333335
3737,1921,1037,0.7148273733022802,0.23232323232323232,0.7444620615679439,5572,2935,2021,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.1666666666666572,0.7272727272727273,0.3,0.16420226359984724,0.8333333333333334
133,625,2296,0.4730898850045354,0.5151515151515152,0.9557220391675357,5858,2368,2021,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5333333333333314,0.36363636363636365,0.8,0.521084337349393,0.4666666666666667
2477,2489,2296,0.6305003425007413,0.686868686868687,0.821292162844904,1336,2076,1879,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1666666666666572,0.36363636363636365,0.9,0.1546184738955816,0.8333333333333334
5834,317,1941,0.5124424993785869,0.27272727272727276,0.7854300841665235,1941,3828,2021,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9666666666666686,0.1818181818181818,0.9,0.9491602774735242,0.03333333333333333
3260,4525,832,0.2988140213480218,0.8484848484848486,0.39425141544951187,3767,1289,2021,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.09090909090909091,0.5,0.4788243884629395,0.5
